Key,Date,Locations,Division,SKU,Sales,OpeningStock,Receipts,Forecast,SellingPrice,NetStock,Lagged_Sales,Sales_MA_3,Sales_MA_6,Sales_MA_12,Agent_1,Agent_2,Agent_3,Agent_4,Agent_5,Location_AHMEDABAD,Location_AMBALA,Location_BANGALORE,Location_CALCUTTA,Location_CHANDIGARH,Location_CHENNAI,Location_DEHRADUN,Location_DELHI,Location_ERNAKULAM,Location_GHAZIABAD,Location_HYDERABAD,Location_KANPUR,Location_MUMBAI,Location_PARWANOO,Location_ZIRAKPUR
37987AHMEDABAD AGENT 2PROD E,2004-01,AHMEDABAD,CPASF,PROD E,4620,1530,3780,3494,9.220272161741837,690,,4620.0,4620.0,4620.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38018AHMEDABAD AGENT 2PROD E,2004-02,AHMEDABAD,CPASF,PROD E,3720,690,3600,3601,9.220272161741837,570,4620.0,4170.0,4170.0,4170.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38047AHMEDABAD AGENT 2PROD E,2004-03,AHMEDABAD,CPASF,PROD E,2550,570,7020,1888,9.220272161741837,5040,3720.0,3630.0,3630.0,3630.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38078AHMEDABAD AGENT 2PROD E,2004-04,AHMEDABAD,CPASF,PROD E,10380,3600,11880,20592,9.0,5100,2550.0,5550.0,5317.5,5317.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38108AHMEDABAD AGENT 2PROD E,2004-05,AHMEDABAD,CPASF,PROD E,5175,5100,3060,14668,9.0,2985,10380.0,6035.0,5289.0,5289.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38139AHMEDABAD AGENT 2PROD E,2004-06,AHMEDABAD,CPASF,PROD E,7890,2985,6300,11894,9.0,1395,5175.0,7815.0,5722.5,5722.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38169AHMEDABAD AGENT 2PROD E,2004-07,AHMEDABAD,CPASF,PROD E,3750,1395,6300,9576,9.0,3945,7890.0,5605.0,5577.5,5440.714285714285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38200AHMEDABAD AGENT 2PROD E,2004-08,AHMEDABAD,CPASF,PROD E,3105,3945,4860,6888,9.0,5700,3750.0,4915.0,5475.0,5148.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38231AHMEDABAD AGENT 2PROD E,2004-09,AHMEDABAD,CPASF,PROD E,4931,5700,7206,6123,9.0,7975,3105.0,3928.6666666666665,5871.833333333333,5124.555555555556,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38261AHMEDABAD AGENT 2PROD E,2004-10,AHMEDABAD,CPASF,PROD E,3861,7975,1800,3921,10.26,5914,4931.0,3965.6666666666665,4785.333333333333,4998.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38292AHMEDABAD AGENT 2PROD E,2004-11,AHMEDABAD,CPASF,PROD E,4815,5914,6660,5733,10.26,7759,3861.0,4535.666666666667,4725.333333333333,4981.545454545455,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38322AHMEDABAD AGENT 2PROD E,2004-12,AHMEDABAD,CPASF,PROD E,3315,7759,1830,3724,10.26,6274,4815.0,3997.0,3962.8333333333335,4842.666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38353AHMEDABAD AGENT 2PROD E,2005-01,AHMEDABAD,CPASF,PROD E,3435,6274,6600,4051,10.26,9439,3315.0,3855.0,3910.3333333333335,4743.916666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38384AHMEDABAD AGENT 2PROD E,2005-02,AHMEDABAD,CPASF,PROD E,3465,9439,0,3507,10.26,5974,3435.0,3405.0,3970.3333333333335,4722.666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38412AHMEDABAD AGENT 2PROD E,2005-03,AHMEDABAD,CPASF,PROD E,1700,5974,2700,3984,10.26,6974,3465.0,2866.6666666666665,3431.8333333333335,4651.833333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38443AHMEDABAD AGENT 2PROD E,2005-04,AHMEDABAD,CPASF,PROD E,9495,6974,13500,11937,10.35,10979,1700.0,4886.666666666667,4370.833333333333,4578.083333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38473AHMEDABAD AGENT 2PROD E,2005-05,AHMEDABAD,CPASF,PROD E,5535,10979,9000,8240,10.35,14444,9495.0,5576.666666666667,4490.833333333333,4608.083333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38504AHMEDABAD AGENT 2PROD E,2005-06,AHMEDABAD,CPASF,PROD E,2400,14444,0,5917,10.35,12044,5535.0,5810.0,4338.333333333333,4150.583333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38534AHMEDABAD AGENT 2PROD E,2005-07,AHMEDABAD,CPASF,PROD E,3509,12044,0,4147,10.35,8535,2400.0,3814.6666666666665,4350.666666666667,4130.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38565AHMEDABAD AGENT 2PROD E,2005-08,AHMEDABAD,CPASF,PROD E,3705,8535,180,3146,10.35,5010,3509.0,3204.6666666666665,4390.666666666667,4180.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38596AHMEDABAD AGENT 2PROD E,2005-09,AHMEDABAD,CPASF,PROD E,4605,4995,4530,3778,10.35,4920,3705.0,3939.6666666666665,4874.833333333333,4153.333333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38626AHMEDABAD AGENT 2PROD E,2005-10,AHMEDABAD,CPASF,PROD E,3330,4905,5400,4497,10.35,6975,4605.0,3880.0,3847.3333333333335,4109.083333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38657AHMEDABAD AGENT 2PROD E,2005-11,AHMEDABAD,CPASF,PROD E,3510,6975,1080,3486,10.35,4545,3330.0,3815.0,3509.8333333333335,4000.3333333333335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38687AHMEDABAD AGENT 2PROD E,2005-12,AHMEDABAD,CPASF,PROD E,3765,4545,3600,3173,10.35,4380,3510.0,3535.0,3737.3333333333335,4037.8333333333335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38718AHMEDABAD AGENT 2PROD E,2006-01,AHMEDABAD,CPASF,PROD E,3680,4380,4860,3271,10.35,5560,3765.0,3651.6666666666665,3765.8333333333335,4058.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38749AHMEDABAD AGENT 2PROD E,2006-02,AHMEDABAD,CPASF,PROD E,3620,5560,2880,4231,10.35,4820,3680.0,3688.3333333333335,3751.6666666666665,4071.1666666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38777AHMEDABAD AGENT 2PROD E,2006-03,AHMEDABAD,CPASF,PROD E,1935,4820,2700,1629,10.35,5585,3620.0,3078.3333333333335,3306.6666666666665,4090.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38808AHMEDABAD AGENT 2PROD E,2006-04,AHMEDABAD,CPASF,PROD E,6420,5585,8640,9409,10.35,7805,1935.0,3991.6666666666665,3821.6666666666665,3834.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38838AHMEDABAD AGENT 2PROD E,2006-05,AHMEDABAD,CPASF,PROD E,3600,7805,3600,5870,10.35,7805,6420.0,3985.0,3836.6666666666665,3673.25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38869AHMEDABAD AGENT 2PROD E,2006-06,AHMEDABAD,CPASF,PROD E,2955,7805,0,2540,10.35,4850,3600.0,4325.0,3701.6666666666665,3719.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38899AHMEDABAD AGENT 2PROD E,2006-07,AHMEDABAD,CPASF,PROD E,3025,4685,0,3687,10.43,1660,2955.0,3193.3333333333335,3592.5,3679.1666666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38930AHMEDABAD AGENT 2PROD E,2006-08,AHMEDABAD,CPASF,PROD E,3435,1660,2340,3054,10.43,565,3025.0,3138.3333333333335,3561.6666666666665,3656.6666666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38961AHMEDABAD AGENT 2PROD E,2006-09,AHMEDABAD,CPASF,PROD E,3345,565,5040,4209,10.43,2260,3435.0,3268.3333333333335,3796.6666666666665,3551.6666666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38991AHMEDABAD AGENT 2PROD E,2006-10,AHMEDABAD,CPASF,PROD E,3720,2260,4140,3858,10.43,2680,3345.0,3500.0,3346.6666666666665,3584.1666666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39022AHMEDABAD AGENT 2PROD E,2006-11,AHMEDABAD,CPASF,PROD E,3270,2680,5400,3854,10.43,4810,3720.0,3445.0,3291.6666666666665,3564.1666666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39052AHMEDABAD AGENT 2PROD E,2006-12,AHMEDABAD,CPASF,PROD E,3240,4810,0,4508,10.43,1570,3270.0,3410.0,3339.1666666666665,3520.4166666666665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37987AHMEDABAD AGENT 1PROD E,2004-01,AHMEDABAD,CPASF,PROD E,2520,1965,3780,4373,9.220272161741837,3225,3240.0,3010.0,3255.0,3423.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38018AHMEDABAD AGENT 1PROD E,2004-02,AHMEDABAD,CPASF,PROD E,2520,3225,1890,5333,9.220272161741837,2595,2520.0,2760.0,3102.5,3332.0833333333335,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38047AHMEDABAD AGENT 1PROD E,2004-03,AHMEDABAD,CPASF,PROD E,1395,2595,5460,3885,9.220272161741837,6660,2520.0,2145.0,2777.5,3287.0833333333335,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38078AHMEDABAD AGENT 1PROD E,2004-04,AHMEDABAD,CPASF,PROD E,16095,6660,13860,32000,9.0,4425,1395.0,6670.0,4840.0,4093.3333333333335,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38108AHMEDABAD AGENT 1PROD E,2004-05,AHMEDABAD,CPASF,PROD E,9120,4425,9000,20550,9.0,4305,16095.0,8870.0,5815.0,4553.333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38139AHMEDABAD AGENT 1PROD E,2004-06,AHMEDABAD,CPASF,PROD E,7110,4274,13860,20822,9.0,11024,9120.0,10775.0,6460.0,4899.583333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38169AHMEDABAD AGENT 1PROD E,2004-07,AHMEDABAD,CPASF,PROD E,3495,11024,3600,9068,9.0,11129,7110.0,6575.0,6622.5,4938.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38200AHMEDABAD AGENT 1PROD E,2004-08,AHMEDABAD,CPASF,PROD E,4665,7529,2805,7570,9.0,5669,3495.0,5090.0,6980.0,5041.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38231AHMEDABAD AGENT 1PROD E,2004-09,AHMEDABAD,CPASF,PROD E,3735,5669,4500,5346,9.0,6434,4665.0,3965.0,7370.0,5073.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38261AHMEDABAD AGENT 1PROD E,2004-10,AHMEDABAD,CPASF,PROD E,2340,6434,1800,4175,9.0,5894,3735.0,3580.0,5077.5,4958.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38292AHMEDABAD AGENT 1PROD E,2004-11,AHMEDABAD,CPASF,PROD E,2310,5805,0,4675,9.0,3495,2340.0,2795.0,3942.5,4878.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38322AHMEDABAD AGENT 1PROD E,2004-12,AHMEDABAD,CPASF,PROD E,3735,3495,8910,3037,10.26,8670,2310.0,2795.0,3380.0,4920.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38353AHMEDABAD AGENT 1PROD E,2005-01,AHMEDABAD,CPASF,PROD E,1905,6285,4500,2496,10.26,8880,3735.0,2650.0,3115.0,4868.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38384AHMEDABAD AGENT 1PROD E,2005-02,AHMEDABAD,CPASF,PROD E,1575,4080,0,2860,10.26,2505,1905.0,2405.0,2600.0,4790.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38412AHMEDABAD AGENT 1PROD E,2005-03,AHMEDABAD,CPASF,PROD E,675,2505,8640,2786,10.26,10470,1575.0,1385.0,2090.0,4730.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38443AHMEDABAD AGENT 1PROD E,2005-04,AHMEDABAD,CPASF,PROD E,14730,10110,16560,18509,10.35,11940,675.0,5660.0,4155.0,4616.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38473AHMEDABAD AGENT 1PROD E,2005-05,AHMEDABAD,CPASF,PROD E,8835,11940,10800,10921,10.35,13905,14730.0,8080.0,5242.5,4592.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38504AHMEDABAD AGENT 1PROD E,2005-06,AHMEDABAD,CPASF,PROD E,5130,13905,4500,11575,10.35,13275,8835.0,9565.0,5475.0,4427.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38534AHMEDABAD AGENT 1PROD E,2005-07,AHMEDABAD,CPASF,PROD E,1650,13275,0,4791,10.35,11625,5130.0,5205.0,5432.5,4273.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38565AHMEDABAD AGENT 1PROD E,2005-08,AHMEDABAD,CPASF,PROD E,2445,11610,0,3240,10.35,9165,1650.0,3075.0,5577.5,4088.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38596AHMEDABAD AGENT 1PROD E,2005-09,AHMEDABAD,CPASF,PROD E,2040,9165,0,2900,10.35,7125,2445.0,2045.0,5805.0,3947.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38626AHMEDABAD AGENT 1PROD E,2005-10,AHMEDABAD,CPASF,PROD E,2250,7125,15,4474,10.35,4890,2040.0,2245.0,3725.0,3940.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38657AHMEDABAD AGENT 1PROD E,2005-11,AHMEDABAD,CPASF,PROD E,2325,4890,0,3124,10.35,2565,2250.0,2205.0,2640.0,3941.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38687AHMEDABAD AGENT 1PROD E,2005-12,AHMEDABAD,CPASF,PROD E,2430,2565,2160,3680,10.35,2295,2325.0,2335.0,2190.0,3832.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38718AHMEDABAD AGENT 1PROD E,2006-01,AHMEDABAD,CPASF,PROD E,2550,2295,1620,2700,10.35,1365,2430.0,2435.0,2340.0,3886.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38749AHMEDABAD AGENT 1PROD E,2006-02,AHMEDABAD,CPASF,PROD E,2520,1365,3780,2500,10.35,2625,2550.0,2500.0,2352.5,3965.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38777AHMEDABAD AGENT 1PROD E,2006-03,AHMEDABAD,CPASF,PROD E,1725,2625,6690,3618,10.35,7590,2520.0,2265.0,2300.0,4052.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38808AHMEDABAD AGENT 1PROD E,2006-04,AHMEDABAD,CPASF,PROD E,6810,7590,11340,14522,10.35,12120,1725.0,3685.0,3060.0,3392.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38838AHMEDABAD AGENT 1PROD E,2006-05,AHMEDABAD,CPASF,PROD E,9360,12120,3600,10251,10.35,6360,6810.0,5965.0,4232.5,3436.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38869AHMEDABAD AGENT 1PROD E,2006-06,AHMEDABAD,CPASF,PROD E,3030,6360,180,5325,10.35,3510,9360.0,6400.0,4332.5,3261.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38899AHMEDABAD AGENT 1PROD E,2006-07,AHMEDABAD,CPASF,PROD E,2595,3510,0,2629,10.35,915,3030.0,4995.0,4340.0,3340.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38930AHMEDABAD AGENT 1PROD E,2006-08,AHMEDABAD,CPASF,PROD E,2250,915,4140,2215,10.43,2805,2595.0,2625.0,4295.0,3323.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38961AHMEDABAD AGENT 1PROD E,2006-09,AHMEDABAD,CPASF,PROD E,2955,2805,360,2580,10.43,210,2250.0,2600.0,4500.0,3400.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38991AHMEDABAD AGENT 1PROD E,2006-10,AHMEDABAD,CPASF,PROD E,2355,210,3240,2541,10.43,1095,2955.0,2520.0,3757.5,3408.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39022AHMEDABAD AGENT 1PROD E,2006-11,AHMEDABAD,CPASF,PROD E,3000,1095,4860,3299,10.43,2955,2355.0,2770.0,2697.5,3465.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39052AHMEDABAD AGENT 1PROD E,2006-12,AHMEDABAD,CPASF,PROD E,3330,2955,1980,3177,10.43,1605,3000.0,2895.0,2747.5,3540.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37987AMBALA AGENT 1PROD E,2004-01,AMBALA,CPASF,PROD E,3060,990,2340,1588,9.220272161741837,270,3330.0,3130.0,2825.0,3582.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38018AMBALA AGENT 1PROD E,2004-02,AMBALA,CPASF,PROD E,2850,450,5940,1637,9.220272161741837,3540,3060.0,3080.0,2925.0,3610.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38047AMBALA AGENT 1PROD E,2004-03,AMBALA,CPASF,PROD E,6780,3540,3240,4700,9.220272161741837,0,2850.0,4230.0,3562.5,4031.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38078AMBALA AGENT 1PROD E,2004-04,AMBALA,CPASF,PROD E,18180,0,27720,31072,9.0,9540,6780.0,9270.0,6200.0,4978.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38108AMBALA AGENT 1PROD E,2004-05,AMBALA,CPASF,PROD E,15255,5760,9540,23766,9.0,45,18180.0,13405.0,8242.5,5470.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38139AMBALA AGENT 1PROD E,2004-06,AMBALA,CPASF,PROD E,10125,45,10080,22444,9.0,0,15255.0,14520.0,9375.0,6061.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38169AMBALA AGENT 1PROD E,2004-07,AMBALA,CPASF,PROD E,2430,0,4140,6318,9.0,1710,10125.0,9270.0,9270.0,6047.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38200AMBALA AGENT 1PROD E,2004-08,AMBALA,CPASF,PROD E,1185,1710,2340,4544,9.0,2865,2430.0,4580.0,8992.5,5958.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38231AMBALA AGENT 1PROD E,2004-09,AMBALA,CPASF,PROD E,2985,2805,180,2105,9.0,0,1185.0,2200.0,8360.0,5961.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38261AMBALA AGENT 1PROD E,2004-10,AMBALA,CPASF,PROD E,2610,0,4680,3074,10.26,2070,2985.0,2260.0,5765.0,5982.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38292AMBALA AGENT 1PROD E,2004-11,AMBALA,CPASF,PROD E,1290,2070,900,3023,10.26,1680,2610.0,2295.0,3437.5,5840.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38322AMBALA AGENT 1PROD E,2004-12,AMBALA,CPASF,PROD E,885,1680,2130,1964,10.26,2925,1290.0,1595.0,1897.5,5636.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38353AMBALA AGENT 1PROD E,2005-01,AMBALA,CPASF,PROD E,1200,2925,1800,2050,10.26,3525,885.0,1125.0,1692.5,5481.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38384AMBALA AGENT 1PROD E,2005-02,AMBALA,CPASF,PROD E,990,3525,0,1552,10.26,2535,1200.0,1025.0,1660.0,5326.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38412AMBALA AGENT 1PROD E,2005-03,AMBALA,CPASF,PROD E,1050,2535,9900,1591,10.26,11385,990.0,1080.0,1337.5,4848.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38443AMBALA AGENT 1PROD E,2005-04,AMBALA,CPASF,PROD E,11070,11385,12600,20907,10.35,12915,1050.0,4370.0,2747.5,4256.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38473AMBALA AGENT 1PROD E,2005-05,AMBALA,CPASF,PROD E,9840,11115,14940,15199,10.35,16215,11070.0,7320.0,4172.5,3805.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38504AMBALA AGENT 1PROD E,2005-06,AMBALA,CPASF,PROD E,9580,16215,8100,9441,10.35,14735,9840.0,10163.333333333334,5621.666666666667,3759.5833333333335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38534AMBALA AGENT 1PROD E,2005-07,AMBALA,CPASF,PROD E,3900,13835,0,6084,10.35,9935,9580.0,7773.333333333333,6071.666666666667,3882.0833333333335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38565AMBALA AGENT 1PROD E,2005-08,AMBALA,CPASF,PROD E,2440,9935,0,4672,10.35,7495,3900.0,5306.666666666667,6313.333333333333,3986.6666666666665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38596AMBALA AGENT 1PROD E,2005-09,AMBALA,CPASF,PROD E,5445,7495,2790,4437,10.35,4840,2440.0,3928.3333333333335,7045.833333333333,4191.666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38626AMBALA AGENT 1PROD E,2005-10,AMBALA,CPASF,PROD E,4620,4840,2340,5009,10.35,2560,5445.0,4168.333333333333,5970.833333333333,4359.166666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38657AMBALA AGENT 1PROD E,2005-11,AMBALA,CPASF,PROD E,2820,2560,1800,2914,10.35,1540,4620.0,4295.0,4800.833333333333,4486.666666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38687AMBALA AGENT 1PROD E,2005-12,AMBALA,CPASF,PROD E,1080,1540,3780,3236,10.35,4240,2820.0,2840.0,3384.1666666666665,4502.916666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38718AMBALA AGENT 1PROD E,2006-01,AMBALA,CPASF,PROD E,1890,4240,4320,4627,10.35,6670,1080.0,1930.0,3049.1666666666665,4560.416666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38749AMBALA AGENT 1PROD E,2006-02,AMBALA,CPASF,PROD E,1501,6670,0,3308,10.35,5169,1890.0,1490.3333333333333,2892.6666666666665,4603.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38777AMBALA AGENT 1PROD E,2006-03,AMBALA,CPASF,PROD E,1800,5169,2880,1692,10.35,6249,1501.0,1730.3333333333333,2285.1666666666665,4665.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38808AMBALA AGENT 1PROD E,2006-04,AMBALA,CPASF,PROD E,8634,6249,10620,12617,10.35,8235,1800.0,3978.3333333333335,2954.1666666666665,4462.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38838AMBALA AGENT 1PROD E,2006-05,AMBALA,CPASF,PROD E,8776,8055,7785,10484,10.35,7064,8634.0,6403.333333333333,3946.8333333333335,4373.833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38869AMBALA AGENT 1PROD E,2006-06,AMBALA,CPASF,PROD E,8505,7064,4140,11878,10.35,2699,8776.0,8638.333333333334,5184.333333333333,4284.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38899AMBALA AGENT 1PROD E,2006-07,AMBALA,CPASF,PROD E,3405,2699,2160,4083,10.43,1454,8505.0,6895.333333333333,5436.833333333333,4243.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38930AMBALA AGENT 1PROD E,2006-08,AMBALA,CPASF,PROD E,3285,1454,5400,2832,10.43,3569,3405.0,5065.0,5734.166666666667,4313.416666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38961AMBALA AGENT 1PROD E,2006-09,AMBALA,CPASF,PROD E,3675,3569,1800,5154,10.43,1694,3285.0,3455.0,6046.666666666667,4165.916666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38991AMBALA AGENT 1PROD E,2006-10,AMBALA,CPASF,PROD E,3615,1334,6480,4843,10.43,4199,3675.0,3525.0,5210.166666666667,4082.1666666666665,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39022AMBALA AGENT 1PROD E,2006-11,AMBALA,CPASF,PROD E,3545,3839,4320,3196,10.43,4614,3615.0,3611.6666666666665,4338.333333333333,4142.583333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39052AMBALA AGENT 1PROD E,2006-12,AMBALA,CPASF,PROD E,2475,4074,0,1563,10.43,1599,3545.0,3211.6666666666665,3333.3333333333335,4258.833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37987BANGALORE AGENT 1PROD E,2004-01,BANGALORE,CPASF,PROD E,4635,2475,2160,3040,9.220272161741837,0,2475.0,3551.6666666666665,3538.3333333333335,4487.583333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
